Ware_house_ID,WH_Manager_ID,Location_type,WH_capacity_size,zone,WH_regional_zone,num_refill_req_l3m,transport_issue_l1y,Competitor_in_mkt,retail_shop_num,wh_owner_type,distributor_num,flood_impacted,flood_proof,electric_supply,dist_from_hub,workers_num,wh_est_year,storage_issue_reported_l3m,temp_reg_mach,approved_wh_govt_certificate,wh_breakdown_l3m,govt_check_l3m,product_wg_ton
WH_105212,EID_55212,Rural,Small,West,Zone 1,7,0,2,4893,Rented,31,0,0,1,145,26.0,1997.0,33,0,B,3,3,41115
WH_105213,EID_55213,Rural,Large,North,Zone 6,1,3,3,4881,Rented,44,0,0,1,197,27.0,,26,0,A,2,28,32104
WH_105214,EID_55214,Rural,Mid,West,Zone 4,5,0,3,4183,Company Owned,18,0,0,1,223,50.0,2020.0,12,1,B+,1,11,16102
WH_105215,EID_55215,Rural,Small,South,Zone 1,3,0,3,4009,Company Owned,44,0,0,0,146,32.0,2021.0,0,0,,0,21,8072
WH_105216,EID_55216,Rural,Mid,West,Zone 2,0,0,2,4850,Rented,36,0,0,1,191,36.0,,21,0,C,3,12,29112
WH_105217,EID_55217,Rural,Mid,North,Zone 4,7,4,3,4672,Rented,61,1,0,1,263,38.0,2013.0,18,0,A,1,26,22088
WH_105218,EID_55218,Rural,Mid,North,Zone 3,0,0,2,4469,Rented,67,0,0,0,219,19.0,,9,0,C,5,19,12069
WH_105219,EID_55219,Rural,Mid,North,Zone 2,4,0,3,5163,Company Owned,55,0,0,1,176,27.0,,19,0,A,6,12,24096
WH_105220,EID_55220,Rural,Mid,West,Zone 4,0,0,7,4960,Rented,33,0,0,0,213,25.0,,9,0,C,1,26,12085
WH_105221,EID_55221,Rural,Mid,South,Zone 2,3,0,3,5390,Company Owned,30,0,0,1,152,42.0,2012.0,18,0,C,5,32,25091
WH_105222,EID_55222,Rural,Mid,South,Zone 2,0,0,2,5070,Company Owned,32,0,0,1,219,43.0,,22,0,A,6,1,28080
WH_105223,EID_55223,Rural,Large,North,Zone 6,3,1,2,6074,Rented,48,1,0,1,109,37.0,2022.0,4,0,B+,2,23,5064
WH_105224,EID_55224,Rural,Large,South,Zone 6,1,1,3,4480,Rented,35,0,0,0,216,,,16,0,A,5,23,21108
WH_105225,EID_55225,Rural,Large,North,Zone 5,7,0,4,4798,Company Owned,60,0,0,0,122,37.0,2014.0,16,0,B,4,17,19121
WH_105226,EID_55226,Rural,Large,West,Zone 6,0,2,3,5106,Company Owned,22,0,0,0,186,20.0,,22,0,B+,3,6,26148
WH_105227,EID_55227,Rural,Large,West,Zone 5,3,0,3,4945,Company Owned,25,0,0,1,145,33.0,2001.0,29,1,B,5,10,38147
WH_105228,EID_55228,Rural,Large,North,Zone 6,3,0,3,6277,Company Owned,15,0,0,1,193,20.0,2003.0,32,0,C,4,23,42106
WH_105229,EID_55229,Rural,Mid,South,Zone 2,4,1,2,3805,Rented,51,0,0,0,129,20.0,2002.0,34,1,A+,6,12,45092
WH_105230,EID_55230,Rural,Large,North,Zone 6,0,0,3,5801,Rented,31,1,0,1,215,,,15,0,B,6,23,18074
WH_105231,EID_55231,Rural,Large,North,Zone 5,2,0,4,4164,Rented,18,0,0,1,132,25.0,,25,0,B+,3,24,31129
WH_105232,EID_55232,Rural,Large,West,Zone 6,6,2,4,5544,Company Owned,33,0,0,0,228,24.0,,15,1,A+,2,6,20102
WH_105233,EID_55233,Rural,Mid,North,Zone 4,5,3,2,4784,Rented,50,0,0,0,175,19.0,,6,1,C,1,26,8116
WH_105234,EID_55234,Rural,Mid,North,Zone 2,3,0,3,4160,Company Owned,46,0,0,1,189,35.0,2019.0,9,0,C,3,1,13140
WH_105235,EID_55235,Rural,Small,South,Zone 1,4,0,3,4807,Company Owned,33,0,0,0,89,33.0,1999.0,25,1,A+,3,3,32067
WH_105236,EID_55236,Rural,Large,North,Zone 6,1,0,4,5398,Company Owned,65,1,0,1,147,49.0,,11,1,A,6,6,15073
WH_105237,EID_55237,Rural,Small,West,Zone 1,6,3,6,4941,Company Owned,34,0,0,1,161,37.0,,6,1,A+,4,3,8132
WH_105238,EID_55238,Rural,Mid,South,Zone 2,3,0,2,4461,Rented,21,0,0,1,192,23.0,2007.0,20,1,B,2,32,25142
WH_105239,EID_55239,Urban,Large,North,Zone 6,2,1,3,6111,Rented,40,0,0,0,122,36.0,,18,1,B+,6,6,22089
WH_105240,EID_55240,Rural,Mid,East,Zone 4,6,3,7,4572,Rented,15,0,0,0,111,16.0,,9,0,C,5,26,11108
WH_105241,EID_55241,Rural,Mid,West,Zone 3,1,5,5,3990,Company Owned,54,0,0,1,196,33.0,,20,0,B,6,19,23120
WH_105242,EID_55242,Rural,Mid,West,Zone 4,6,0,3,4260,Company Owned,15,0,0,1,63,18.0,,11,0,A,2,26,15107
WH_105243,EID_55243,Rural,Mid,West,Zone 4,3,0,2,5643,Rented,31,0,0,1,70,24.0,2008.0,21,0,C,2,11,29068
WH_105244,EID_55244,Rural,Mid,South,Zone 2,1,0,3,5553,Company Owned,59,0,0,1,215,30.0,,38,0,A+,3,32,52093
WH_105245,EID_55245,Rural,Small,West,Zone 1,7,2,4,5540,Company Owned,65,0,0,1,207,24.0,,8,1,A,2,30,11067
WH_105246,EID_55246,Rural,Mid,South,Zone 3,3,1,2,5547,Company Owned,46,0,0,1,217,25.0,2017.0,14,1,A+,4,19,19062
WH_105247,EID_55247,Rural,Mid,South,Zone 3,7,1,3,5345,Company Owned,48,0,0,1,60,37.0,2019.0,5,0,A,2,19,7133
WH_105248,EID_55248,Rural,Mid,West,Zone 4,0,2,4,4439,Rented,46,0,0,0,128,30.0,,25,0,B,2,26,28134
WH_105249,EID_55249,Rural,Mid,South,Zone 2,7,0,2,4332,Company Owned,25,0,0,1,163,30.0,2021.0,7,0,C,1,32,9059
WH_105250,EID_55250,Rural,Large,North,Zone 5,3,3,3,3701,Company Owned,40,0,0,0,162,26.0,2001.0,24,1,C,2,10,31121
WH_105251,EID_55251,Rural,Small,South,Zone 1,4,3,2,5573,Rented,63,0,0,0,233,17.0,,13,0,A,5,21,17102
WH_105252,EID_55252,Urban,Large,North,Zone 6,7,2,2,5907,Rented,48,0,0,0,118,31.0,,6,1,C,6,28,8057
WH_105253,EID_55253,Rural,Large,North,Zone 6,1,0,2,4394,Rented,40,0,0,0,137,24.0,,35,0,A+,3,28,46136
WH_105254,EID_55254,Rural,Mid,West,Zone 2,2,0,3,4369,Company Owned,29,0,0,1,125,23.0,,34,0,B+,2,1,40127
WH_105255,EID_55255,Rural,Mid,North,Zone 4,8,0,4,4361,Company Owned,56,0,0,1,163,35.0,2007.0,25,1,A+,6,26,32144
WH_105256,EID_55256,Rural,Small,North,Zone 1,4,0,3,4830,Company Owned,36,0,0,1,106,25.0,1999.0,38,1,B,5,16,49104
WH_105257,EID_55257,Rural,Large,West,Zone 5,0,0,3,4820,Company Owned,32,0,0,1,98,30.0,,13,0,B,6,10,16090
WH_105258,EID_55258,Rural,Large,West,Zone 6,4,0,6,5070,Company Owned,36,0,0,0,110,36.0,2020.0,8,0,A,2,6,10078
WH_105259,EID_55259,Rural,Large,South,Zone 5,4,0,1,4975,Rented,69,0,0,0,60,16.0,2013.0,19,0,B,1,25,24089
WH_105260,EID_55260,Rural,Mid,South,Zone 2,3,0,3,4301,Company Owned,31,1,0,1,227,28.0,1998.0,30,1,C,6,32,40083
WH_105261,EID_55261,Rural,Large,West,Zone 6,3,3,4,5515,Company Owned,29,0,0,0,66,27.0,2008.0,19,1,A+,5,6,24128
WH_105262,EID_55262,Rural,Large,West,Zone 6,3,0,4,5581,Company Owned,41,0,0,1,157,28.0,1998.0,38,1,A,4,6,53085
WH_105263,EID_55263,Rural,Small,South,Zone 6,5,0,2,6428,Rented,59,0,0,1,99,26.0,,18,1,A+,5,2,23061
WH_105264,EID_55264,Rural,Mid,West,Zone 2,0,2,4,4448,Rented,49,0,0,0,55,18.0,,25,0,B,3,12,28065
WH_105265,EID_55265,Rural,Mid,West,Zone 3,4,0,4,4451,Company Owned,59,1,0,1,243,40.0,2007.0,18,0,B,6,19,23056
WH_105266,EID_55266,Rural,Large,North,Zone 6,8,2,3,4558,Rented,18,0,0,1,129,39.0,,4,0,B,6,23,5119
WH_105267,EID_55267,Rural,Large,North,Zone 6,1,1,2,6527,Rented,34,0,0,0,99,18.0,,30,1,B,3,28,36134
WH_105268,EID_55268,Rural,Mid,West,Zone 2,0,0,3,4331,Company Owned,68,0,0,1,177,31.0,,18,0,B,6,18,22063
WH_105269,EID_55269,Rural,Small,North,Zone 6,0,2,3,5374,Company Owned,44,0,0,1,130,28.0,,20,0,B,2,8,23133
WH_105270,EID_55270,Rural,Large,North,Zone 5,0,1,2,6107,Company Owned,17,0,0,1,165,32.0,,28,0,A,4,24,36073
WH_105271,EID_55271,Rural,Mid,West,Zone 2,3,0,4,5243,Company Owned,44,0,0,1,146,29.0,2002.0,25,0,A,2,1,32120
WH_105272,EID_55272,Rural,Large,North,Zone 6,5,0,3,5701,Rented,17,0,0,0,240,46.0,2013.0,15,0,B,5,23,18065
WH_105273,EID_55273,Rural,Large,East,Zone 5,4,0,4,4846,Rented,16,0,0,0,201,22.0,2002.0,34,0,B+,4,14,40147
WH_105274,EID_55274,Rural,Small,North,Zone 1,1,0,4,4250,Company Owned,36,0,0,1,57,24.0,,5,0,B,2,21,6148
WH_105275,EID_55275,Rural,Mid,South,Zone 2,3,0,2,4516,Company Owned,57,0,0,1,101,35.0,2008.0,17,0,B+,4,22,20100
WH_105276,EID_55276,Rural,Mid,West,Zone 3,1,2,2,4565,Rented,33,0,1,0,82,25.0,,26,0,C,4,19,34077
WH_105277,EID_55277,Rural,Small,North,Zone 6,8,0,3,4249,Company Owned,69,1,0,1,174,20.0,2001.0,19,0,B+,6,8,22142
WH_105278,EID_55278,Rural,Large,North,Zone 6,0,1,2,4715,Company Owned,65,1,1,1,121,33.0,,21,0,A,5,29,28113
WH_105279,EID_55279,Rural,Small,West,Zone 1,4,1,2,4428,Company Owned,49,0,0,1,177,24.0,2012.0,18,1,A+,6,3,23082
WH_105280,EID_55280,Rural,Small,South,Zone 6,5,0,3,3715,Company Owned,20,1,0,1,117,25.0,2011.0,15,1,B,6,9,18071
WH_105281,EID_55281,Rural,Large,North,Zone 6,0,0,2,4899,Company Owned,64,0,0,1,94,29.0,,20,0,A+,6,6,26060
WH_105282,EID_55282,Urban,Large,North,Zone 6,0,0,2,6350,Company Owned,34,0,1,1,250,,,24,0,A+,5,6,30077
WH_105283,EID_55283,Rural,Large,North,Zone 6,4,1,3,5406,Rented,45,0,0,1,151,33.0,2008.0,19,0,B,6,28,23105
WH_105284,EID_55284,Rural,Mid,South,Zone 3,8,0,2,5698,Company Owned,59,0,0,1,168,38.0,,12,0,B,6,27,14079
WH_105285,EID_55285,Rural,Small,West,Zone 1,7,0,3,3551,Company Owned,66,0,0,1,190,31.0,2010.0,18,1,A+,2,3,23106
WH_105286,EID_55286,Rural,Mid,North,Zone 3,7,0,2,5480,Rented,51,0,0,1,101,41.0,2021.0,4,0,A,2,27,5057
WH_105287,EID_55287,Rural,Large,North,Zone 6,4,0,4,4005,Company Owned,61,0,0,1,269,28.0,2008.0,22,0,B,3,23,28069
WH_105288,EID_55288,Rural,Large,West,Zone 5,3,0,8,6490,Company Owned,44,0,0,0,116,37.0,1998.0,35,1,A,4,25,49140
WH_105289,EID_55289,Rural,Mid,North,Zone 2,7,0,2,4386,Company Owned,46,1,0,1,182,33.0,2015.0,21,1,A,4,22,31057
WH_105290,EID_55290,Rural,Mid,North,Zone 4,7,0,4,6108,Rented,37,0,0,1,81,20.0,2004.0,31,0,B+,6,26,38108
WH_105291,EID_55291,Rural,Large,North,Zone 6,1,0,4,5285,Company Owned,31,0,0,0,182,28.0,,29,0,C,2,28,37135
WH_105292,EID_55292,Rural,Large,West,Zone 5,6,0,6,5771,Company Owned,51,0,0,1,109,32.0,2001.0,27,1,A,2,14,35108
WH_105293,EID_55293,Rural,Large,North,Zone 5,4,0,3,4449,Rented,26,0,0,0,135,37.0,2006.0,23,0,B+,3,17,27086
WH_105294,EID_55294,Urban,Large,South,Zone 5,8,2,3,4635,Company Owned,26,0,0,0,116,23.0,,15,0,B+,5,14,18082
WH_105295,EID_55295,Rural,Small,West,Zone 6,1,0,3,4792,Company Owned,54,0,0,0,106,36.0,,14,0,B,4,15,17129
WH_105296,EID_55296,Rural,Large,North,Zone 5,6,2,2,4979,Company Owned,67,0,0,1,260,18.0,,4,1,A+,4,24,5065
WH_105297,EID_55297,Urban,Large,North,Zone 5,4,1,4,5438,Rented,50,0,0,1,133,,,22,1,A+,6,17,29110
WH_105298,EID_55298,Rural,Mid,West,Zone 4,1,0,2,7530,Rented,28,0,0,0,243,42.0,,20,0,A,5,26,26070
WH_105299,EID_55299,Rural,Mid,South,Zone 4,0,0,2,5783,Company Owned,42,0,0,1,189,29.0,,17,0,A,5,26,23108
WH_105300,EID_55300,Rural,Small,West,Zone 1,5,0,2,5438,Company Owned,29,0,0,1,129,30.0,2015.0,12,0,C,3,21,15076
WH_105301,EID_55301,Rural,Large,West,Zone 5,1,0,4,4504,Rented,54,0,0,0,211,25.0,,16,0,C,6,14,21063
WH_105302,EID_55302,Rural,Large,North,Zone 6,8,0,3,4491,Rented,61,0,0,1,235,27.0,1999.0,23,0,B+,4,6,27102
WH_105303,EID_55303,Rural,Small,West,Zone 1,3,0,5,5230,Rented,25,0,0,1,158,,1999.0,26,0,C,6,21,35086
WH_105304,EID_55304,Rural,Small,South,Zone 1,1,0,2,4412,Rented,55,0,0,1,150,27.0,,22,1,A+,3,21,31117
WH_105305,EID_55305,Rural,Mid,North,Zone 2,3,0,2,6140,Rented,52,0,0,1,268,29.0,,15,1,A+,4,12,20129
WH_105306,EID_55306,Rural,Large,South,Zone 5,4,1,3,4112,Rented,31,0,0,1,57,32.0,2014.0,21,1,B+,4,10,25150
WH_105307,EID_55307,Rural,Mid,South,Zone 3,8,0,2,3334,Company Owned,63,0,1,1,240,37.0,2013.0,12,0,B+,5,19,14136
WH_105308,EID_55308,Rural,Mid,North,Zone 3,3,0,2,4477,Rented,54,0,0,1,252,32.0,1998.0,34,1,A+,5,27,48138
WH_105309,EID_55309,Rural,Small,South,Zone 6,8,0,2,7233,Company Owned,58,0,0,1,148,22.0,2000.0,27,0,B,5,2,32060
WH_105310,EID_55310,Rural,Small,North,Zone 1,6,0,3,4006,Company Owned,37,0,0,1,58,28.0,2002.0,31,0,C,4,3,40113
WH_105311,EID_55311,Rural,Mid,South,Zone 2,8,0,2,6367,Company Owned,51,0,0,0,87,38.0,2009.0,18,1,B,6,22,21088
WH_105312,EID_55312,Rural,Large,North,Zone 6,8,1,3,4628,Rented,63,0,0,1,227,33.0,2020.0,4,0,C,3,28,6122
WH_105313,EID_55313,Rural,Large,West,Zone 5,5,0,3,4166,Company Owned,70,0,0,1,264,33.0,2015.0,16,1,A+,3,14,24089
WH_105314,EID_55314,Rural,Large,West,Zone 6,8,0,4,4400,Company Owned,42,0,0,1,156,29.0,2013.0,14,1,A,2,23,20116
WH_105315,EID_55315,Rural,Small,North,Zone 6,1,1,3,4852,Company Owned,56,0,0,0,135,49.0,,20,1,B+,6,9,24079
WH_105316,EID_55316,Urban,Mid,West,Zone 2,3,0,4,3003,Company Owned,51,1,0,1,81,40.0,1997.0,24,0,C,4,12,30081
WH_105317,EID_55317,Rural,Mid,West,Zone 4,6,3,2,4555,Rented,21,0,0,0,132,16.0,,0,0,,0,11,3143
WH_105318,EID_55318,Rural,Large,North,Zone 6,7,0,2,4701,Rented,24,0,0,1,237,24.0,2017.0,13,0,B+,6,23,16149
WH_105319,EID_55319,Rural,Large,South,Zone 6,1,0,2,7127,Rented,25,0,0,0,210,,,0,0,,0,29,3080
WH_105320,EID_55320,Rural,Large,North,Zone 6,1,0,4,4908,Rented,63,0,0,0,199,25.0,,36,0,A+,2,6,49085
WH_105321,EID_55321,Urban,Mid,West,Zone 4,1,3,2,4630,Company Owned,44,0,0,1,219,31.0,,15,1,C,6,11,20112
WH_105322,EID_55322,Rural,Small,South,Zone 1,0,4,2,5062,Company Owned,58,1,0,1,173,44.0,,25,0,A,5,21,32107
WH_105323,EID_55323,Rural,Mid,South,Zone 2,1,0,3,5542,Rented,70,0,0,0,169,28.0,,8,0,C,2,32,11089
WH_105324,EID_55324,Rural,Large,West,Zone 6,4,0,2,5173,Rented,62,0,0,1,76,29.0,2020.0,5,0,B,2,23,6061
WH_105325,EID_55325,Urban,Large,West,Zone 5,3,0,4,4552,Rented,15,0,0,0,256,16.0,2003.0,28,1,C,6,14,39124
WH_105326,EID_55326,Rural,Large,West,Zone 5,5,2,5,3944,Company Owned,35,0,0,1,139,30.0,2006.0,31,1,A+,5,14,41059
WH_105327,EID_55327,Rural,Large,South,Zone 5,6,1,3,4052,Company Owned,29,0,0,1,67,36.0,1999.0,30,0,B+,5,14,36059
WH_105328,EID_55328,Rural,Small,South,Zone 6,3,0,2,4065,Company Owned,37,0,0,1,173,31.0,2000.0,29,0,B,6,9,36088
WH_105329,EID_55329,Rural,Large,West,Zone 6,4,3,2,5773,Rented,23,0,0,0,159,23.0,2020.0,5,1,C,1,23,7081
WH_105330,EID_55330,Rural,Large,West,Zone 5,7,2,3,4837,Rented,57,0,0,1,244,31.0,,15,0,A,3,24,18091
WH_105331,EID_55331,Rural,Mid,South,Zone 4,1,4,4,4347,Company Owned,59,0,0,0,184,26.0,,20,0,C,4,26,25098
WH_105332,EID_55332,Rural,Mid,North,Zone 4,7,0,2,5130,Rented,17,0,0,0,153,27.0,2022.0,0,0,,0,26,6147
WH_105333,EID_55333,Rural,Mid,West,Zone 4,0,0,4,5065,Rented,51,0,0,1,112,32.0,,18,0,A+,3,11,22115
WH_105334,EID_55334,Rural,Mid,West,Zone 4,8,3,2,4591,Company Owned,30,0,0,0,119,21.0,,16,0,A,3,26,20129
WH_105335,EID_55335,Rural,Mid,South,Zone 2,8,0,2,5546,Rented,38,0,0,1,209,28.0,,15,1,B,5,22,18066
WH_105336,EID_55336,Rural,Mid,West,Zone 3,8,3,5,4001,Company Owned,24,0,0,1,78,21.0,2000.0,24,1,C,4,19,30065
WH_105337,EID_55337,Rural,Large,North,Zone 5,3,2,3,4749,Rented,61,0,0,1,130,23.0,,18,0,A,3,17,23073
WH_105338,EID_55338,Rural,Mid,North,Zone 3,5,0,2,4857,Rented,46,0,0,1,184,34.0,,9,0,C,4,19,11138
WH_105339,EID_55339,Rural,Small,West,Zone 6,0,0,4,3930,Rented,48,0,0,1,119,26.0,,18,0,B+,2,8,20082
WH_105340,EID_55340,Urban,Mid,South,Zone 3,1,4,3,4610,Company Owned,28,0,1,1,222,29.0,,8,1,A+,2,27,10106
WH_105341,EID_55341,Urban,Large,North,Zone 6,7,0,2,4759,Rented,55,0,0,1,231,29.0,2012.0,18,1,C,6,6,24142
WH_105342,EID_55342,Rural,Mid,North,Zone 3,4,1,4,5514,Rented,69,0,0,0,215,,,18,1,C,5,27,23116
WH_105343,EID_55343,Urban,Large,West,Zone 5,1,0,3,4655,Rented,45,0,0,0,98,28.0,,31,0,B+,6,10,39078
WH_105344,EID_55344,Rural,Mid,North,Zone 3,1,1,3,4888,Rented,37,1,0,1,121,25.0,,27,0,C,2,27,35076
WH_105345,EID_55345,Rural,Small,South,Zone 6,8,0,2,5202,Company Owned,18,1,0,1,184,28.0,2015.0,17,0,B+,4,2,21129
WH_105346,EID_55346,Rural,Mid,West,Zone 4,1,0,4,6798,Company Owned,54,0,1,1,174,29.0,,24,0,C,3,26,31115
WH_105347,EID_55347,Rural,Mid,West,Zone 4,6,1,3,4762,Rented,47,0,0,0,253,22.0,2023.0,0,0,,0,26,6103
WH_105348,EID_55348,Rural,Mid,West,Zone 3,7,0,4,3351,Company Owned,41,0,0,1,80,34.0,1997.0,24,0,C,3,19,31077
WH_105349,EID_55349,Urban,Mid,South,Zone 3,4,0,4,3867,Company Owned,18,0,0,1,260,23.0,2018.0,6,1,C,2,19,7116
WH_105350,EID_55350,Rural,Large,West,Zone 6,4,2,4,6385,Company Owned,32,0,0,0,238,16.0,,23,0,B+,5,23,27056
WH_105351,EID_55351,Rural,Mid,North,Zone 3,8,0,3,5037,Company Owned,19,0,1,1,271,32.0,2020.0,6,0,A,2,27,7058
WH_105352,EID_55352,Rural,Small,North,Zone 6,7,0,2,5429,Company Owned,41,0,0,1,181,32.0,2012.0,21,0,B,1,13,27128
WH_105353,EID_55353,Rural,Large,West,Zone 5,8,0,2,5839,Rented,45,0,0,0,251,18.0,2021.0,0,0,,0,10,14119
WH_105354,EID_55354,Rural,Mid,West,Zone 4,1,0,7,4185,Company Owned,43,0,0,1,154,29.0,,34,0,C,3,11,46082
WH_105355,EID_55355,Rural,Large,West,Zone 6,2,0,4,3807,Rented,31,0,0,0,111,26.0,,26,0,B,5,23,32145
WH_105356,EID_55356,Rural,Mid,North,Zone 2,5,0,4,3366,Company Owned,29,0,0,1,191,22.0,1998.0,26,0,B+,4,12,30074
WH_105357,EID_55357,Rural,Large,North,Zone 6,8,0,2,4194,Company Owned,60,1,0,1,200,26.0,2022.0,4,0,B,1,28,5132
WH_105358,EID_55358,Rural,Large,South,Zone 6,7,1,3,5029,Rented,61,0,0,1,85,56.0,2014.0,10,0,B+,6,29,12151
WH_105359,EID_55359,Rural,Large,South,Zone 5,5,0,1,2314,Company Owned,45,0,0,1,239,28.0,2008.0,17,0,B,2,14,21146
WH_105360,EID_55360,Rural,Mid,South,Zone 2,7,1,3,5010,Rented,47,0,0,1,89,27.0,2011.0,25,1,A+,1,12,34076
WH_105361,EID_55361,Rural,Large,West,Zone 5,3,0,3,4087,Company Owned,70,0,0,1,98,27.0,2013.0,14,0,B,5,14,18129
WH_105362,EID_55362,Rural,Mid,West,Zone 2,4,1,4,5357,Rented,37,0,0,1,108,24.0,2012.0,23,1,B,2,1,28088
WH_105363,EID_55363,Urban,Small,East,Zone 6,6,0,4,6813,Rented,52,0,1,1,191,26.0,2005.0,31,0,B,2,15,38151
WH_105364,EID_55364,Rural,Large,West,Zone 5,0,0,4,3813,Company Owned,21,1,1,1,181,32.0,,11,0,B+,5,10,14145
WH_105365,EID_55365,Rural,Large,North,Zone 6,1,0,4,5178,Company Owned,26,0,0,1,133,26.0,,10,0,A,4,29,13072
WH_105366,EID_55366,Rural,Large,North,Zone 6,0,0,3,4676,Company Owned,29,0,0,1,235,34.0,,21,0,B,2,28,27094
WH_105367,EID_55367,Rural,Mid,West,Zone 2,4,5,4,3603,Company Owned,33,0,0,1,163,23.0,,11,0,A,5,12,14134
WH_105368,EID_55368,Rural,Large,South,Zone 5,7,1,2,5022,Company Owned,23,0,0,1,127,22.0,,5,0,C,4,25,6113
WH_105369,EID_55369,Rural,Mid,North,Zone 2,1,1,2,4407,Rented,22,0,0,0,185,18.0,,8,0,B+,4,1,9151
WH_105370,EID_55370,Urban,Mid,North,Zone 2,4,0,2,7053,Rented,34,0,0,0,121,21.0,,15,1,A,5,12,19141
WH_105371,EID_55371,Rural,Mid,East,Zone 4,4,0,3,4125,Company Owned,43,0,0,1,140,31.0,1998.0,27,0,C,4,26,33084
WH_105372,EID_55372,Rural,Small,South,Zone 1,7,0,4,4489,Rented,24,0,0,0,103,22.0,2007.0,17,1,B+,3,21,20102
WH_105373,EID_55373,Rural,Large,North,Zone 5,6,1,4,4738,Rented,47,0,0,0,63,24.0,,6,0,A,1,25,7123
WH_105374,EID_55374,Rural,Large,North,Zone 5,8,2,5,6934,Rented,70,0,0,1,75,30.0,2005.0,30,1,A+,4,24,40064
WH_105375,EID_55375,Rural,Mid,North,Zone 3,4,0,3,6113,Rented,52,0,0,1,152,,2008.0,20,1,A+,3,27,25107
WH_105376,EID_55376,Rural,Large,North,Zone 5,1,0,4,3794,Company Owned,69,0,0,1,132,25.0,,20,0,B+,4,24,25062
WH_105377,EID_55377,Rural,Small,West,Zone 6,6,3,5,5975,Company Owned,51,0,1,1,192,37.0,,16,0,A,6,9,20057
WH_105378,EID_55378,Rural,Large,West,Zone 6,5,0,3,3292,Rented,64,0,0,0,142,16.0,1997.0,32,0,B+,4,23,40068
WH_105379,EID_55379,Rural,Mid,South,Zone 2,0,0,2,8472,Company Owned,49,0,0,1,107,23.0,,9,0,C,4,1,12068
WH_105380,EID_55380,Rural,Large,West,Zone 5,0,2,3,3535,Company Owned,27,0,0,0,146,43.0,,13,0,A,2,10,17110
WH_105381,EID_55381,Rural,Mid,South,Zone 4,3,0,2,3024,Company Owned,43,0,0,1,84,57.0,2012.0,21,0,B+,3,26,26079
WH_105382,EID_55382,Rural,Small,South,Zone 6,4,0,2,6161,Company Owned,38,0,0,1,111,34.0,,13,1,B+,6,9,16110
WH_105383,EID_55383,Rural,Mid,West,Zone 4,5,2,4,4497,Company Owned,67,0,0,0,265,23.0,,7,0,C,2,26,8079
WH_105384,EID_55384,Rural,Small,West,Zone 6,7,0,6,3305,Rented,52,0,0,0,210,19.0,2009.0,18,1,B,5,9,21143
WH_105385,EID_55385,Rural,Mid,East,Zone 3,3,0,6,4774,Rented,22,1,0,1,237,33.0,2012.0,20,1,A,1,27,26068
WH_105386,EID_55386,Rural,Mid,North,Zone 4,0,1,4,3883,Rented,58,0,0,1,114,30.0,,30,0,C,5,26,40076
WH_105387,EID_55387,Rural,Mid,West,Zone 4,3,0,2,5257,Company Owned,58,0,0,1,62,26.0,2002.0,22,0,A,5,26,27091
WH_105388,EID_55388,Rural,Mid,West,Zone 4,5,0,6,3414,Company Owned,38,0,0,1,149,20.0,2020.0,8,1,B,1,11,9131
WH_105389,EID_55389,Rural,Small,South,Zone 1,0,1,2,4910,Company Owned,45,0,0,0,59,32.0,,20,0,C,5,21,25144
WH_105390,EID_55390,Rural,Large,North,Zone 5,0,1,4,6983,Company Owned,23,0,0,1,228,26.0,,16,0,A+,3,14,20147
WH_105391,EID_55391,Rural,Mid,West,Zone 3,7,0,3,4718,Company Owned,46,0,0,1,77,23.0,2013.0,17,1,A+,3,19,25137
WH_105392,EID_55392,Urban,Large,South,Zone 5,8,0,2,4944,Rented,48,0,0,0,76,25.0,2001.0,39,0,C,4,10,53061
WH_105393,EID_55393,Urban,Small,North,Zone 1,1,4,3,5889,Company Owned,50,0,0,1,187,25.0,,14,0,B+,3,30,17099
WH_105394,EID_55394,Rural,Mid,South,Zone 2,5,0,2,5703,Rented,47,1,0,1,151,34.0,2017.0,18,0,A,3,32,26103
WH_105395,EID_55395,Rural,Small,West,Zone 1,5,0,5,4504,Rented,55,0,0,0,98,18.0,2007.0,22,1,A+,5,30,31102
WH_105396,EID_55396,Rural,Large,South,Zone 6,3,2,3,5275,Company Owned,59,0,0,1,144,27.0,1998.0,23,1,B,5,29,28136
WH_105397,EID_55397,Rural,Large,West,Zone 5,7,1,3,5184,Rented,66,0,0,1,70,37.0,2018.0,6,1,C,3,10,8135
WH_105398,EID_55398,Rural,Mid,South,Zone 3,0,0,2,2686,Rented,20,0,0,1,242,30.0,,27,0,B,3,19,31098
WH_105399,EID_55399,Urban,Mid,North,Zone 2,5,3,4,3998,Company Owned,55,0,0,1,170,35.0,,6,1,A+,1,22,8103
WH_105400,EID_55400,Rural,Large,West,Zone 6,0,0,4,4716,Rented,18,0,0,0,112,38.0,,19,0,C,2,23,24060
WH_105401,EID_55401,Rural,Large,West,Zone 5,4,0,4,3457,Company Owned,33,0,0,1,131,33.0,2003.0,30,1,A+,4,10,42121
WH_105402,EID_55402,Rural,Mid,North,Zone 2,0,0,3,4483,Rented,41,0,0,0,137,17.0,,4,0,C,2,12,5068
WH_105403,EID_55403,Rural,Mid,West,Zone 3,8,0,4,4757,Rented,64,1,0,1,237,,,4,0,B+,3,19,4146
